p	(av_abs_m)	susceptibility	binder cumulant
0.133704	0.603803	25.1164	0.607909
0.332222	0.0650996	2.18214	0.0100582
0.0951852	0.836841	0.999094	0.664664
0.253704	0.0874248	3.87935	0.0404619
0.173704	0.199297	17.1665	0.182656
0.0551852	0.91145	0.271484	0.666187
0.215185	0.115945	6.81738	0.0306199
0.293704	0.0739581	2.70668	0.0224913
0.135185	0.585033	26.7239	0.600452
0.333704	0.0638911	2.12513	-0.0186
0.0966667	0.831144	1.15355	0.664327
0.255185	0.0891793	4.14088	-0.00774564
0.175185	0.193676	15.9981	0.191759
0.0566667	0.90919	0.282846	0.666165
0.216667	0.113483	6.26831	0.0578824
0.136667	0.564908	28.5662	0.589287
0.295185	0.0722678	2.66469	0.0106112
0.335185	0.062953	2.05684	-0.0154409
0.0981481	0.828237	1.15327	0.664292
0.256667	0.0881859	3.88186	0.0185413
0.176667	0.187677	16.2152	0.137978
0.0581481	0.90692	0.306623	0.66612
0.138148	0.537673	32.3213	0.572898
0.218148	0.113199	6.44104	0.0334575
0.296667	0.0730985	2.66399	0.0441909
0.0996296	0.823576	1.27136	0.664029
0.336667	0.0637041	2.08094	0.000476404
0.258148	0.0866074	3.83287	0.0412917
0.0596296	0.904673	0.316708	0.666099
0.178148	0.181967	15.134	0.139942
0.21963	0.114344	6.42945	0.0608291
0.13963	0.510671	34.9176	0.553852
0.101111	0.819082	1.61733	0.663581
0.298148	0.0730826	2.72151	0.0300227
0.25963	0.0857452	3.68075	0.0253791
0.338148	0.06359	2.04745	0.0471379
0.0611111	0.902291	0.316099	0.666098
0.17963	0.177541	14.201	0.154413
0.221111	0.110372	6.1323	0.016777
0.102593	0.813801	1.59799	0.663368
0.141111	0.484994	36.31	0.536855
0.29963	0.0720752	2.68986	0.0203669
0.261111	0.0866567	3.78099	0.0192819
0.33963	0.0633704	2.06923	0.0268824
0.0625926	0.900253	0.32541	0.666078
0.181111	0.173106	13.7812	0.137978
0.222593	0.109079	5.78219	0.0760186
0.104074	0.810286	1.64975	0.663265
0.142593	0.466628	36.322	0.524954
0.262593	0.0871237	3.75144	0.0449028
0.301111	0.0719296	2.6008	0.0289237
0.341111	0.0621615	1.90759	0.0351161
0.0640741	0.897968	0.336111	0.666056
0.182593	0.170213	13.6795	0.121593
0.224074	0.108473	5.80107	0.0462871
0.105556	0.806382	1.65648	0.663129
0.144074	0.456128	35.9623	0.518921
0.264074	0.0847381	3.55953	0.0435996
0.302593	0.0719563	2.53187	0.0408352
0.0655556	0.896106	0.363739	0.666004
0.342593	0.0626185	2.04261	-0.00112028
0.184074	0.16858	13.2612	0.133014
0.107037	0.800119	2.03455	0.662395
0.225556	0.106503	5.57993	0.0551614
0.145556	0.429856	36.7835	0.494143
0.265556	0.0846159	3.60268	0.0244574
0.304074	0.0713811	2.72036	-0.0463603
0.067037	0.892824	0.35817	0.666009
0.344074	0.0629996	2.00519	0.0199741
0.185556	0.164313	12.19	0.125406
0.108519	0.7937	2.64154	0.661441
0.227037	0.104329	5.57316	0.0313488
0.147037	0.410786	37.3005	0.472746
0.0685185	0.890217	0.390642	0.665945
0.267037	0.0836481	3.42686	0.0495435
0.305556	0.0711974	2.5162	0.0501536
0.345556	0.0608448	1.94692	-0.0144827
0.187037	0.161068	12.2564	0.119549
0.228519	0.104156	5.44246	0.041577
0.148519	0.397301	36.1927	0.465769
0.268519	0.0819022	3.37129	0.0395495
0.307037	0.0706948	2.53937	0.0125788
0.347037	0.0617756	1.91749	0.0109005
0.188519	0.154419	11.315	0.102612
0.308519	0.0696663	2.50265	0.00829505
0.348519	0.0607081	1.83332	0.0426442
