p	(av_abs_m)	susceptibility	binder cumulant
0.33975	0.0681651	1.61892	0.0119256
0.42375	0.0572826	1.1533	0.0220485
0.258375	0.085056	2.617	-0.0162036
0.095625	0.41468	26.093	0.470804
0.177	0.130815	5.78808	0.0638554
0.342375	0.0681216	1.64462	0.0164832
0.426375	0.0567891	1.14095	0.0260459
0.261	0.0850938	2.51473	0.038041
0.09825	0.386936	25.2324	0.444865
0.179625	0.124079	5.0983	0.0610815
0.345	0.0668928	1.54707	0.0544823
0.263625	0.0824762	2.51735	-0.0174694
0.429	0.0566496	1.14145	0.00283615
0.100875	0.356129	25.4079	0.404056
0.18225	0.120324	5.12504	0.0240978
0.347625	0.0669043	1.55141	0.0227692
0.26625	0.0838182	2.45412	0.0172547
0.431625	0.0565542	1.13603	0.00435279
0.1035	0.333434	23.4471	0.381549
0.184875	0.121274	5.02418	0.0635138
0.35025	0.0663488	1.55291	0.031607
0.268875	0.0826451	2.36722	0.0420781
0.43425	0.056112	1.10387	0.0301993
0.106125	0.313345	22.5453	0.344393
0.1875	0.119017	4.87986	0.0691234
0.352875	0.0672077	1.56924	0.041989
0.2715	0.0797926	2.22865	0.0403778
0.10875	0.300108	20.8722	0.337716
0.436875	0.0565382	1.11531	0.0303088
0.190125	0.117499	4.74445	0.0559513
0.3555	0.0648166	1.46881	0.0450419
0.111375	0.277617	20.1753	0.292899
0.274125	0.0802643	2.33342	0.00803557
0.4395	0.0551366	1.0782	-0.00126708
0.19275	0.114755	4.43974	0.0635415
0.358125	0.0649677	1.48904	-0.000283593
0.27675	0.0814208	2.35867	-0.00732419
0.195375	0.112282	4.2912	0.0550747
0.442125	0.0553664	1.07876	0.0238658
0.36075	0.065143	1.48717	0.00327326
0.279375	0.0812986	2.20878	0.0318284
0.44475	0.0550483	1.04698	0.0318776
0.363375	0.0632115	1.4474	-0.0396591
0.447375	0.0565114	1.106	0.0298411
