p	(av_abs_m)	susceptibility	binder cumulant
0.212222	0.0453919	1.86126	-0.00925333
0.252222	0.0401125	1.52714	-0.0586677
0.0537037	0.0789763	5.51854	0.0420453
0.133704	0.0555194	2.77476	0.0179448
0.173704	0.0499585	2.22964	0.0269779
0.293704	0.037725	1.30261	0.00219491
0.333704	0.0360762	1.14293	0.0444219
0.0937037	0.0639119	3.66434	-0.0103141
0.213704	0.0445292	1.79366	0.0134726
0.0551852	0.0785321	5.50775	0.0295641
0.253704	0.0413773	1.57235	-0.0143764
0.135185	0.0560362	2.89627	-0.0111473
0.175185	0.0485562	2.14353	0.00993377
0.295185	0.0385798	1.36696	0.0020177
0.335185	0.0358033	1.16189	0.00261599
0.0951852	0.0644587	3.83371	0.00234281
0.215185	0.0455806	1.86603	0.0249163
0.0566667	0.0779563	5.46262	0.00845259
0.255185	0.0413729	1.55959	0.0251408
0.136667	0.05426	2.76926	-0.0344343
0.176667	0.0483604	2.15767	-0.0203987
0.296667	0.0387383	1.35579	-0.00409092
0.336667	0.0363915	1.18796	0.021202
0.0966667	0.063541	3.75237	-0.016996
0.0581481	0.076895	5.40282	0.00942613
0.216667	0.0445102	1.80983	0.0173007
0.256667	0.0408681	1.53308	-0.00555717
0.138148	0.0543002	2.622	0.0300708
0.178148	0.0484946	2.12404	0.0213357
0.298148	0.0375954	1.28634	0.00228846
0.338148	0.0358133	1.16188	-0.000427058
0.0981481	0.0630842	3.55593	0.0132624
0.0596296	0.0778542	5.41641	0.0361029
0.218148	0.0439817	1.78911	-0.0141823
0.258148	0.0398125	1.49478	-0.0120617
0.13963	0.0535446	2.68685	0.00904687
0.17963	0.0482954	2.12427	-0.0212086
0.29963	0.0374694	1.30013	-0.0221109
0.33963	0.0353523	1.1161	0.0328496
0.0996296	0.0628583	3.65507	-0.0221392
0.0611111	0.0760088	5.1906	0.0191776
0.21963	0.0441642	1.81586	-0.00303119
0.25963	0.040194	1.45989	-0.00811571
0.141111	0.054421	2.62665	0.0533324
0.181111	0.048765	2.1073	0.0173346
0.301111	0.038314	1.35577	0.00710064
0.341111	0.0356596	1.16516	-0.00469221
0.101111	0.06296	3.56066	0.0289114
0.0625926	0.0749777	5.13521	0.00264222
0.221111	0.0437996	1.7481	0.0250483
0.261111	0.0409404	1.50123	0.0269892
0.142593	0.0535754	2.6547	-0.00685178
0.182593	0.0483704	2.09767	0.0149438
0.302593	0.0374273	1.26633	-0.00653884
0.342593	0.0355602	1.15609	0.011956
0.102593	0.0616631	3.32625	0.0257291
0.0640741	0.0733954	4.80079	0.0416507
0.222593	0.0439423	1.78419	-0.00519084
0.262593	0.0406479	1.53239	-0.00703444
0.144074	0.0526408	2.51877	0.00192393
0.184074	0.0489256	2.1723	7.68076e-05
0.304074	0.0382504	1.29319	0.0189923
0.104074	0.0625744	3.51066	0.0141539
0.344074	0.0358869	1.16756	0.00609279
0.0655556	0.0746479	4.93431	0.0415994
0.224074	0.0428177	1.752	-0.00642475
0.264074	0.0407769	1.52751	-0.00348762
0.145556	0.0528015	2.55386	-0.0131349
0.185556	0.0480098	2.10602	-0.0107953
0.305556	0.0377998	1.31405	-0.00996539
0.105556	0.0615521	3.5424	-0.0445622
0.345556	0.0349833	1.14087	-0.0163419
0.067037	0.0742515	4.92985	0.0301513
0.225556	0.0432437	1.70015	0.0139231
0.265556	0.0401352	1.48586	-0.020662
0.147037	0.052844	2.53729	0.0092299
0.187037	0.0471833	2.03147	-0.0148302
0.307037	0.0365054	1.21743	0.00675507
0.107037	0.0609775	3.34739	0.0073929
0.347037	0.0357198	1.18068	-0.0233235
0.0685185	0.0738737	5.0118	-0.0155583
0.227037	0.044035	1.72344	0.0156105
0.267037	0.0408142	1.48505	0.0514308
0.148519	0.0534279	2.57609	0.0274065
0.188519	0.0482404	2.03515	0.0500072
0.308519	0.0379519	1.30106	0.0313549
0.108519	0.0599742	3.25181	0.0255832
0.348519	0.0354648	1.1078	0.0431759
0.228519	0.0438069	1.75879	0.00049578
0.268519	0.0397348	1.41934	0.0136282
