p	(av_abs_m)	susceptibility	binder cumulant
0.0608125	0.8249	1.22837	0.66618
0.0970625	0.514316	137.256	0.588172
0.133313	0.0923318	22.9965	0.0541515
0.169563	0.0556791	8.68855	0.0113641
0.205813	0.0415548	4.82441	0.0219041
0.278313	0.0298038	2.49075	-0.0181344
0.242063	0.0344259	3.334	0.0112499
0.314563	0.0272167	2.02029	0.0259862
0.062625	0.820219	1.34758	0.666126
0.098875	0.470759	135.287	0.567653
0.135125	0.088196	21.0348	0.0599626
0.171375	0.0538974	8.26403	-0.0247377
0.207625	0.0412874	4.84576	0.00556769
0.280125	0.0296287	2.42118	0.00376112
0.243875	0.034415	3.22749	0.0446305
0.316375	0.0266337	1.99901	-0.0139381
0.0644375	0.814727	1.49813	0.666061
0.100688	0.406899	155.266	0.516726
0.136938	0.086179	20.2213	0.0505078
0.173188	0.053551	7.96932	0.0293211
0.209438	0.0408472	4.52265	0.0316247
0.281938	0.0296668	2.48835	-0.0129428
0.245688	0.0341284	3.30168	-0.0177794
0.318188	0.0269777	1.99945	-0.0015815
