p	(av_abs_m)	susceptibility	binder cumulant
0.210802	0.0471826	4.47903	0.0187598
0.0675926	0.803658	2.598	0.665367
0.307469	0.0316768	2.10352	-0.0245641
0.115926	0.185064	58.4	0.204288
0.259136	0.0372593	2.90013	-0.0290985
0.164259	0.0685584	9.62331	0.0220624
0.212593	0.0470712	4.49424	0.0158737
0.0693827	0.799393	1.90562	0.665584
0.309259	0.0317317	2.07977	0.00916621
0.117716	0.174604	52.7918	0.172471
0.260926	0.0370228	2.85776	0.00736167
0.166049	0.0664097	8.54062	0.0427871
0.0711728	0.792814	2.38472	0.665319
0.214383	0.0463206	4.33784	0.0324691
0.119506	0.157725	43.957	0.172686
0.311049	0.0309386	2.026	-0.024447
0.262716	0.0367466	2.68202	0.00793668
0.16784	0.0650614	8.52948	0.0095864
0.072963	0.785713	2.70932	0.665109
0.216173	0.0461916	4.28796	0.0113056
0.121296	0.143381	41.4207	0.0460866
0.31284	0.0311396	2.07442	0.00248457
0.264506	0.0367169	2.69291	0.0265562
0.16963	0.0652851	8.59015	0.0111294
0.0747531	0.779535	3.08808	0.664884
0.217963	0.0456109	4.27378	0.0198874
0.123086	0.139121	38.5335	0.0710214
0.31463	0.0311509	2.00423	-0.00787245
0.17142	0.0624128	8.10639	-0.0159932
0.266296	0.0367469	2.80597	-0.00056212
0.0765432	0.769216	4.01982	0.664298
0.219753	0.0449163	4.08852	0.0263372
0.124877	0.130583	31.6828	0.117573
0.31642	0.0314946	2.01534	0.0277011
0.17321	0.0614823	7.84012	-0.015451
0.268086	0.0367099	2.78855	0.0122396
0.221543	0.0442731	3.92645	0.00847439
0.31821	0.0304647	1.83493	0.0388375
0.269877	0.036155	2.68878	-0.00603192
