p	(av_abs_m)	susceptibility	binder cumulant
0.324	0.0747546	1.95266	-0.00425676
0.408	0.0615334	1.32043	0.0491187
0.242625	0.103907	3.64989	0.0721706
0.16125	0.218499	14.3171	0.194927
0.079875	0.826539	1.33992	0.662918
0.326625	0.076121	2.09741	-0.0112025
0.410625	0.0615904	1.35712	0.00336006
0.24525	0.1017	3.58917	0.0401847
0.163875	0.210251	13.2077	0.192472
0.0825	0.818776	1.42234	0.662543
0.32925	0.0739782	1.93567	0.0340667
0.41325	0.061287	1.32268	-0.00138785
0.247875	0.10185	3.54167	0.0472866
0.1665	0.19943	12.2749	0.170002
0.085125	0.811534	1.86417	0.661747
0.331875	0.0744186	1.92483	0.0479626
0.415875	0.0617376	1.35643	-0.00527583
0.2505	0.101614	3.52608	0.0381644
0.08775	0.802648	2.06015	0.660975
0.169125	0.194707	11.4798	0.176666
0.3345	0.0732819	1.92984	0.00534394
0.4185	0.0608838	1.29394	0.0381869
0.253125	0.0991622	3.42293	0.0435591
0.090375	0.796035	1.94403	0.660824
0.17175	0.186297	10.7921	0.162579
0.337125	0.0720634	1.83903	0.0303801
0.25575	0.0977805	3.25599	0.0513949
0.421125	0.0599757	1.26395	0.00608776
0.093	0.782481	2.93528	0.658342
0.174375	0.183178	10.348	0.16248
0.33975	0.0720698	1.8542	0.0154103
0.095625	0.771766	3.29889	0.656967
0.258375	0.098528	3.39936	0.0192641
0.42375	0.0584045	1.25054	-0.0371929
0.177	0.177461	9.86599	0.145912
0.342375	0.0724518	1.82274	0.047459
0.09825	0.757956	4.06397	0.65472
0.261	0.0961664	3.16961	0.0353799
0.426375	0.0599206	1.27835	-0.016853
0.179625	0.170276	9.44611	0.117043
0.345	0.0713638	1.74517	0.0522705
0.100875	0.741527	5.7786	0.650744
0.263625	0.0951526	3.12564	0.0504506
0.18225	0.165905	8.64242	0.127233
0.429	0.0591379	1.22667	0.00557487
0.347625	0.0717766	1.82939	-0.00154433
0.1035	0.731633	6.1125	0.64946
0.26625	0.0937363	3.02213	0.0523397
0.184875	0.161123	8.41992	0.116485
0.431625	0.0596634	1.24353	0.034594
0.106125	0.703991	10.16	0.6392
0.35025	0.0701216	1.72947	0.0186562
0.268875	0.0927002	3.0411	0.0370134
0.1875	0.152924	7.95631	0.0810499
0.43425	0.0598771	1.21176	0.0319226
0.10875	0.681208	11.7357	0.633352
0.352875	0.0695296	1.63214	0.0660614
0.2715	0.0919328	2.98327	0.0221548
0.190125	0.152088	7.71688	0.0844151
0.436875	0.057209	1.153	0.0108802
0.111375	0.662166	14.2843	0.625488
0.3555	0.0704384	1.72751	0.0332182
0.274125	0.0910106	2.88309	0.0235078
0.19275	0.147308	7.33669	0.09033
0.4395	0.0587424	1.23295	0.0222251
0.358125	0.0689363	1.66052	0.0203008
0.195375	0.145857	7.26253	0.0704851
0.27675	0.0905178	2.83313	0.0456592
0.442125	0.0586861	1.21229	0.0252504
0.36075	0.0677946	1.63777	0.0251985
0.279375	0.0896902	2.77137	0.0417327
0.44475	0.056583	1.17958	-0.0311746
0.363375	0.068249	1.69368	-0.0186387
0.447375	0.0568467	1.15355	0.0216274
