p	(av_abs_m)	susceptibility	binder cumulant
0.069375	0.852167	0.801962	0.666085
0.23475	0.0545093	4.26393	0.00470233
0.31875	0.0386739	2.15428	0.00179287
0.153375	0.127191	21.4301	0.0889879
0.40275	0.031168	1.41311	-0.0218608
0.072	0.846266	0.870222	0.666026
0.237375	0.0532139	4.04468	-0.00367395
0.321375	0.0385309	2.09448	0.0222357
0.156	0.11772	19.0839	0.0509554
0.405375	0.0307504	1.37635	-0.0446698
0.074625	0.840468	0.970046	0.665946
0.24	0.0538042	4.20066	-0.000256812
0.324	0.0377942	1.99555	0.0429618
0.158625	0.112486	17.3266	0.0390013
0.408	0.03066	1.39318	-0.00845348
0.07725	0.833154	1.18747	0.665778
0.242625	0.0515131	3.9485	-0.0369174
0.326625	0.0380499	1.99465	0.0209778
0.16125	0.108099	16.1568	0.0378239
0.410625	0.0304912	1.31622	0.0247612
0.079875	0.826701	1.22446	0.665729
0.24525	0.0507563	3.68086	-0.00228433
0.163875	0.103929	15.0276	0.0191782
0.32925	0.037788	2.06821	-0.00504581
0.0825	0.819545	1.37554	0.665597
0.41325	0.0306598	1.35163	0.0033096
0.247875	0.0500718	3.59055	-0.00626618
0.1665	0.0961866	13.2236	0.00402867
0.331875	0.0376325	1.93666	0.0342333
0.085125	0.810857	1.56581	0.665424
0.415875	0.0304648	1.30921	0.0289734
0.2505	0.0497685	3.48199	0.00604547
0.169125	0.0969925	13.0895	0.0322993
0.3345	0.0360384	1.87519	-0.0218189
0.08775	0.802377	1.90701	0.66514
0.4185	0.0303312	1.30452	0.0123761
0.253125	0.0495222	3.46212	0.0220611
0.17175	0.0926654	12.2431	0.0422741
0.337125	0.0363597	1.93451	-0.011287
0.090375	0.79271	2.31524	0.664784
0.421125	0.0302157	1.30759	-0.00258663
0.25575	0.0491938	3.57173	-0.023081
0.174375	0.090127	11.2219	0.0509792
0.093	0.783258	2.90443	0.664293
0.33975	0.0369538	1.91968	0.000345849
0.42375	0.0299032	1.25744	-0.000707032
0.258375	0.0479573	3.28557	0.00611577
0.177	0.0864296	10.3014	0.0625844
0.095625	0.770075	3.85017	0.66348
0.342375	0.0364411	1.85143	0.0393836
0.426375	0.0294789	1.23596	0.0163161
0.261	0.0481155	3.1812	0.0325531
0.179625	0.0834894	9.3744	0.0492088
0.09825	0.758727	4.14192	0.663108
0.345	0.0355685	1.80358	-0.0104412
0.429	0.0297107	1.26358	0.0185498
0.263625	0.0478685	3.20221	0.00255781
0.18225	0.0820152	9.59967	0.0446463
0.100875	0.740632	9.59375	0.659937
0.347625	0.0356781	1.767	0.014148
0.431625	0.0291616	1.21359	-0.0115371
0.26625	0.0462819	3.09138	-0.0178891
0.184875	0.0792002	8.64938	0.0212583
0.1035	0.72659	7.52822	0.660018
0.35025	0.0349755	1.78099	-0.0221016
0.43425	0.0297653	1.24222	0.0311903
0.268875	0.0451526	3.03617	-0.0211481
0.1875	0.0782886	8.2007	0.0704935
0.106125	0.700279	14.2119	0.654584
0.352875	0.0345466	1.65633	0.0249729
0.436875	0.0293278	1.23061	0.0139062
0.2715	0.0455123	2.89576	0.00313617
0.190125	0.0774613	8.65241	-0.0353566
0.10875	0.679529	17.4914	0.650954
0.3555	0.0350006	1.72921	0.0204945
0.4395	0.0288478	1.18041	0.0350063
0.274125	0.0438506	2.78865	-0.00954072
0.19275	0.074185	7.98503	-0.02162
0.111375	0.63589	41.9141	0.634983
0.358125	0.0351432	1.71646	0.0147619
0.27675	0.0441429	2.79447	-0.00199128
0.442125	0.0293005	1.21669	-0.0019857
0.195375	0.0712821	7.19713	0.0147337
0.36075	0.0342952	1.70203	0.00707711
0.279375	0.0441526	2.83116	-0.00729013
0.44475	0.0279722	1.15137	-0.0445515
0.363375	0.0341888	1.6784	-0.00641705
0.447375	0.028897	1.18495	0.0255066
