p	(av_abs_m)	susceptibility	binder cumulant
0.114136	0.229861	57.7121	0.254703
0.257346	0.0448589	2.85326	0.00614333
0.305679	0.0384282	2.09022	0.0386878
0.162469	0.0854566	10.0902	0.0511886
0.0675926	0.804922	1.74222	0.665273
0.210802	0.0565394	4.61164	0.00609702
0.115926	0.223209	54.1879	0.257424
0.259136	0.0445669	2.77288	-0.00767243
0.307469	0.037797	2.05561	-0.033971
0.164259	0.0817651	9.27909	0.0390617
0.0693827	0.799869	1.90182	0.665126
0.212593	0.0564885	4.37193	0.0452444
0.117716	0.202807	47.7046	0.211193
0.260926	0.044883	2.89971	0.00744936
0.309259	0.037252	2.00799	-0.00357666
0.166049	0.0789414	8.65104	0.0250235
0.0711728	0.793227	2.27495	0.664817
0.214383	0.0553715	4.38614	0.00572338
0.119506	0.187117	42.125	0.178237
0.262716	0.0433917	2.68127	-0.0273141
0.311049	0.0377086	2.00643	0.0199578
0.16784	0.0791811	8.46213	0.0719069
0.072963	0.785352	2.64646	0.664487
0.216173	0.0549182	4.32952	0.00295774
0.121296	0.173541	38.8537	0.13948
0.264506	0.043331	2.74024	-0.0140159
0.31284	0.0377133	1.99236	0.0237269
0.0747531	0.777345	3.19489	0.664029
0.16963	0.077971	8.61109	0.0194539
0.217963	0.0545397	4.21179	0.0167038
0.123086	0.166251	34.7514	0.155561
0.266296	0.0444246	2.76353	-0.014421
0.0765432	0.770869	3.5662	0.663707
0.31463	0.0375086	1.96843	0.025745
0.17142	0.0757184	8.21704	-0.00290492
0.219753	0.0542734	4.24671	0.00672299
0.124877	0.160957	33.1055	0.141899
0.268086	0.0433634	2.65445	0.00961297
0.17321	0.074523	7.74358	0.0181779
0.31642	0.0369133	1.93656	0.0155443
0.221543	0.0534666	3.99065	0.0598209
0.269877	0.0429667	2.60429	0.0191256
0.31821	0.0371211	1.993	-0.00273029
