p	(av_abs_m)	susceptibility	binder cumulant
0.085125	0.164651	33.5372	0.160317
0.2505	0.0413011	2.44467	0.0155153
0.169125	0.058789	4.76446	0.0298909
0.3345	0.032771	1.53484	0.0341031
0.4185	0.0281397	1.15876	-0.0280979
0.08775	0.150916	29.7626	0.0935115
0.253125	0.0412142	2.44417	-0.0023168
0.17175	0.0589718	4.75642	0.058314
0.337125	0.0328205	1.48746	0.0220593
0.421125	0.028361	1.15698	-0.0211368
0.090375	0.145546	27.4858	0.12111
0.25575	0.041152	2.34756	0.00661084
0.174375	0.0590438	4.77368	0.0454286
0.33975	0.033016	1.51965	0.0231278
0.42375	0.0284706	1.1439	-0.00743453
0.093	0.136109	24.3654	0.0998782
0.258375	0.0402949	2.31941	-0.00111314
0.177	0.0566581	4.59574	-0.00812182
0.342375	0.0323291	1.47035	0.0268477
0.426375	0.0279334	1.154	-0.0364777
0.095625	0.127496	22.431	0.056029
0.261	0.0398173	2.20701	0.00984012
0.179625	0.0552099	4.35528	0.00376095
0.345	0.0325789	1.47964	0.0170945
0.429	0.028157	1.0877	0.00911065
0.09825	0.121896	19.8471	0.111953
0.263625	0.0396411	2.21614	0.0211041
0.18225	0.0542467	4.23477	0.0119136
0.347625	0.0325027	1.49125	0.0100996
0.431625	0.0275054	1.1096	-0.0198064
0.100875	0.115295	18.1348	0.0658716
0.26625	0.0391149	2.13537	0.0264497
0.184875	0.0534174	4.00916	0.0148559
0.35025	0.031945	1.46348	-0.0222874
0.43425	0.0277144	1.10929	-0.0176798
0.1035	0.110003	16.3777	0.062352
0.268875	0.0395214	2.29483	-0.0114476
0.1875	0.053785	4.09016	0.00489451
0.352875	0.0319648	1.47361	-0.0336052
0.436875	0.0270923	1.05206	-0.0228132
0.106125	0.1073	15.904	0.0613912
0.2715	0.0388523	2.13982	0.0111778
0.190125	0.0524072	3.92747	-0.00078223
0.3555	0.0317774	1.44513	-0.0275889
0.4395	0.0273515	1.05092	-0.00229934
0.10875	0.104574	15.1604	0.0426555
0.19275	0.0525619	4.0323	-0.00724869
0.274125	0.0391483	2.20598	0.000988031
0.358125	0.0318536	1.37562	0.0834564
0.442125	0.0268658	1.03595	-0.00196246
0.111375	0.0987251	13.2548	0.04469
0.195375	0.050407	3.6424	0.0225696
0.27675	0.0383086	2.08467	-0.00848502
0.36075	0.0312578	1.39733	-0.000274588
0.44475	0.0269021	1.07629	-0.0455715
0.279375	0.0381005	1.95372	0.0413578
0.363375	0.0312302	1.37025	-0.011455
0.447375	0.0270355	1.02234	0.0179051
