p	(av_abs_m)	susceptibility	binder cumulant
0.286296	0.20917	2.21797	0.145993
0.326296	0.18435	1.78603	0.100931
0.247778	0.24221	2.86425	0.183425
0.207778	0.298383	3.79735	0.267534
0.0477778	0.8568	0.741589	0.656256
0.127778	0.55117	5.42685	0.531742
0.0892593	0.730797	2.79716	0.624053
0.167778	0.387887	4.98034	0.388767
0.287778	0.20763	2.22545	0.12028
0.249259	0.239277	2.73707	0.18286
0.327778	0.18152	1.73964	0.105544
0.209259	0.28979	3.74925	0.247865
0.0492593	0.853663	0.780791	0.655687
0.129259	0.543873	5.36254	0.527439
0.0907407	0.72651	2.99929	0.620475
0.169259	0.391357	4.87814	0.394577
0.250741	0.23974	2.80119	0.187959
0.289259	0.205257	2.14856	0.127148
0.329259	0.17966	1.6947	0.101601
0.210741	0.291013	3.61774	0.266599
0.0507407	0.850313	0.86463	0.654801
0.130741	0.53644	5.49237	0.520808
0.0922222	0.717947	3.24451	0.617398
0.170741	0.38561	5.03169	0.380822
0.252222	0.237697	2.83365	0.167465
0.290741	0.20802	2.16786	0.146417
0.212222	0.284017	3.61219	0.255844
0.330741	0.182103	1.7723	0.0931934
0.0522222	0.845787	0.893998	0.654228
0.0937037	0.71398	3.16874	0.616761
0.132222	0.530033	5.41439	0.517544
0.172222	0.379847	4.9522	0.374475
0.253704	0.240803	2.70754	0.199519
0.292222	0.203063	2.09795	0.132349
0.213704	0.287017	3.58339	0.260216
0.332222	0.18181	1.74717	0.0933481
0.0951852	0.706997	3.46346	0.613169
0.0537037	0.842623	0.915252	0.653647
0.133704	0.52788	5.56087	0.514473
0.255185	0.229587	2.66837	0.160985
0.173704	0.369187	4.97536	0.360651
0.0966667	0.693423	3.74687	0.606646
0.215185	0.282767	3.51518	0.256363
0.293704	0.200667	2.03454	0.131037
0.333704	0.179817	1.6641	0.1117
0.0551852	0.83739	1.03706	0.652501
0.135185	0.51344	5.55427	0.503092
0.256667	0.23153	2.67483	0.156833
0.0981481	0.695147	3.55687	0.609263
0.216667	0.285287	3.54453	0.254605
0.175185	0.369833	4.8464	0.360088
0.295185	0.202493	2.1076	0.128842
0.0566667	0.836537	1.01455	0.652514
0.335185	0.178717	1.73528	0.0759432
0.136667	0.511997	5.54615	0.503841
0.258148	0.230843	2.65688	0.166806
0.218148	0.284707	3.52158	0.260628
0.0996296	0.686863	3.67702	0.605147
0.176667	0.366703	4.78253	0.363781
0.296667	0.199653	2.09972	0.108384
0.0581481	0.83255	1.09331	0.651373
0.138148	0.50586	5.56695	0.498711
0.336667	0.179943	1.73878	0.0890846
0.25963	0.230263	2.58533	0.170783
0.21963	0.279237	3.47463	0.239045
0.101111	0.677157	3.95544	0.600603
0.178148	0.359943	4.7013	0.353956
0.0596296	0.827897	1.07104	0.651338
0.298148	0.200727	2.02371	0.146186
0.102593	0.66943	4.09314	0.59667
0.13963	0.49311	5.57225	0.48715
0.261111	0.225767	2.53409	0.160705
0.338148	0.177303	1.66912	0.0975015
0.221111	0.275667	3.4741	0.230851
0.17963	0.355617	4.58763	0.348034
0.104074	0.665933	4.09251	0.596527
0.0611111	0.825467	1.24086	0.650061
0.262593	0.22752	2.5553	0.16359
0.222593	0.273453	3.48137	0.231278
0.29963	0.19902	2.00098	0.139083
0.141111	0.486753	5.58995	0.483069
0.33963	0.174253	1.61347	0.0979718
0.105556	0.656877	4.15756	0.592804
0.264074	0.222943	2.45018	0.160573
0.181111	0.350183	4.47588	0.346726
0.224074	0.26975	3.3199	0.22572
0.0625926	0.82079	1.25053	0.649578
0.301111	0.199613	2.1174	0.115178
0.142593	0.48761	5.57527	0.481047
0.341111	0.176103	1.59815	0.113703
0.107037	0.651697	4.26815	0.589104
0.265556	0.22422	2.50086	0.156131
0.225556	0.266087	3.22114	0.22802
0.182593	0.348843	4.48512	0.343518
0.0640741	0.816277	1.25453	0.648698
0.302593	0.201443	2.02053	0.139338
0.144074	0.47855	5.54809	0.475747
0.108519	0.64397	4.24272	0.58678
0.342593	0.176503	1.66964	0.103467
0.267037	0.22259	2.5427	0.149365
0.227037	0.265763	3.23895	0.2308
0.184074	0.34348	4.48436	0.329406
0.0655556	0.812547	1.37884	0.647531
0.145556	0.473543	5.56124	0.471054
0.304074	0.194993	2.02988	0.107972
0.344074	0.176867	1.68572	0.0947111
0.268519	0.219103	2.44273	0.144948
0.228519	0.26738	3.28427	0.230947
0.067037	0.806437	1.52981	0.645453
0.185556	0.346777	4.45501	0.343238
0.147037	0.46629	5.42796	0.466882
0.305556	0.194673	1.92771	0.1328
0.345556	0.172913	1.58138	0.10358
0.0685185	0.801317	1.58285	0.644836
0.187037	0.33848	4.36697	0.322785
0.148519	0.457913	5.52175	0.455302
0.307037	0.193927	1.93156	0.118409
0.347037	0.174153	1.59031	0.107531
0.188519	0.335313	4.39536	0.316854
0.308519	0.192257	1.92577	0.116602
0.348519	0.17081	1.58681	0.0751129
