p	(av_abs_m)	susceptibility	binder cumulant
0.08775	0.802477	1.93185	0.662606
0.169125	0.163638	12.4139	0.120851
0.3345	0.0620582	1.91004	0.0434384
0.4185	0.0500107	1.30202	-0.0264326
0.090375	0.793357	2.22886	0.66194
0.253125	0.0807702	3.34824	0.0284308
0.17175	0.155393	11.1839	0.121085
0.337125	0.0618711	1.97001	0.0287123
0.421125	0.051388	1.30434	0.0425804
0.093	0.780097	3.08756	0.660211
0.25575	0.080008	3.27314	0.0411484
0.174375	0.148509	10.6266	0.0972343
0.33975	0.06002	1.80325	0.0236689
0.095625	0.771173	3.28654	0.65952
0.42375	0.0497089	1.23466	0.0264888
0.258375	0.0807329	3.1736	0.045323
0.177	0.145521	10.2448	0.0911706
0.09825	0.756064	5.46076	0.656333
0.342375	0.05946	1.84793	-0.00584802
0.426375	0.0497764	1.24777	0.00638502
0.261	0.0784271	3.17329	0.0112733
0.179625	0.142188	9.77466	0.0872921
0.100875	0.741142	6.49859	0.653686
0.345	0.0592596	1.80418	0.0188054
0.429	0.0484289	1.18007	0.0171166
0.263625	0.07854	3.07487	0.0357726
0.18225	0.136815	8.97401	0.0889207
0.1035	0.728154	7.27547	0.652041
0.347625	0.0597293	1.83442	-0.00148259
0.26625	0.0775364	2.99981	0.0165996
0.431625	0.0496782	1.24188	0.0129258
0.184875	0.130564	8.24215	0.0583905
0.106125	0.704753	10.9372	0.644943
0.35025	0.0575227	1.73887	-0.0156741
0.268875	0.0779102	2.98435	0.0625847
0.1875	0.130444	8.27722	0.080052
0.43425	0.0488222	1.26505	-0.00140004
0.10875	0.68612	12.7155	0.641229
0.352875	0.0589498	1.79899	-0.0611112
0.2715	0.0766418	2.97245	0.0271673
0.190125	0.124598	7.57985	0.0504298
0.436875	0.0487409	1.22615	0.0386966
0.111375	0.660615	15.8673	0.632783
0.274125	0.0755667	2.92075	0.0152112
0.3555	0.0586436	1.67018	0.0518122
0.19275	0.124481	7.59918	0.0534318
0.4395	0.0487702	1.19986	0.0104316
0.27675	0.0757431	2.83063	0.0283461
0.195375	0.120757	7.4388	0.0200012
0.358125	0.0579062	1.67109	0.0214786
0.442125	0.0478164	1.19925	-0.00927607
0.279375	0.0736338	2.74984	0.0228986
0.36075	0.0561542	1.63516	-0.00701168
0.44475	0.0475711	1.16354	0.0207434
0.363375	0.0578329	1.72695	0.00956048
0.447375	0.0475778	1.15637	0.0253582
