p	(av_abs_m)	susceptibility	binder cumulant
0.203333	0.150144	4.8064	0.0801038
0.124815	0.378251	17.5713	0.417033
0.164815	0.20958	8.43732	0.185068
0.0462963	0.859235	0.681283	0.66376
0.284815	0.103904	2.36671	0.0324481
0.0848148	0.725028	6.63603	0.640416
0.324815	0.090665	1.89117	0.0184618
0.244815	0.120102	3.11562	0.0481017
0.204815	0.15133	4.9294	0.0994631
0.126296	0.368449	17.2147	0.402642
0.166296	0.209092	8.28131	0.19365
0.0477778	0.856692	0.690205	0.663704
0.286296	0.102833	2.32046	0.0438382
0.326296	0.0911083	1.89109	0.00831847
0.0862963	0.718529	6.553	0.640055
0.246296	0.120152	3.1005	0.0690247
0.127778	0.361544	17.2465	0.398219
0.206296	0.147348	4.7772	0.0731953
0.167778	0.202866	7.97762	0.174941
0.0492593	0.853416	0.752621	0.663451
0.287778	0.10423	2.27195	0.0866161
0.327778	0.0913658	1.90353	0.014208
0.0877778	0.706103	7.82597	0.634354
0.247778	0.120862	3.28441	0.0465498
0.129259	0.353931	16.3509	0.389171
0.169259	0.197187	7.64416	0.171585
0.207778	0.145877	4.48939	0.0951375
0.0507407	0.848175	0.842701	0.663054
0.289259	0.0998833	2.24612	0.0183376
0.329259	0.0911817	1.88563	0.010537
0.0892593	0.703668	7.55247	0.635224
0.130741	0.342802	15.7605	0.378634
0.249259	0.118591	3.15917	0.0475319
0.170741	0.198652	7.73602	0.163958
0.0522222	0.846049	0.848591	0.662982
0.209259	0.146051	4.56938	0.0868436
0.290741	0.100244	2.27733	0.0182384
0.330741	0.0898567	1.8451	0.0161493
0.132222	0.328723	15.6729	0.353714
0.0907407	0.685564	8.95371	0.628079
0.172222	0.193622	7.43729	0.158963
0.250741	0.114995	2.86069	0.0607793
0.0537037	0.842392	0.935239	0.662655
0.210741	0.144854	4.31566	0.0961769
0.292222	0.101631	2.25375	0.0699412
0.332222	0.0897283	1.77622	0.0524276
0.133704	0.321853	15.2378	0.344458
0.173704	0.186833	7.24653	0.122246
0.0922222	0.679263	9.03274	0.626771
0.0551852	0.839063	0.978966	0.662398
0.252222	0.117867	3.03287	0.0599434
0.212222	0.142384	4.3659	0.0704096
0.293704	0.101033	2.19419	0.0637215
0.135185	0.313856	15.1054	0.335219
0.333704	0.0895925	1.78735	0.0398376
0.175185	0.188162	7.16912	0.145678
0.0566667	0.836349	1.02826	0.662229
0.0937037	0.663857	10.5861	0.619211
0.253704	0.115745	3.04605	0.0186784
0.213704	0.140237	4.21954	0.0792669
0.295185	0.101918	2.31025	0.0441775
0.136667	0.308532	14.5158	0.329721
0.335185	0.0872267	1.76625	0.00367738
0.0581481	0.83343	1.04632	0.662068
0.176667	0.188672	7.09894	0.156306
0.0951852	0.649924	11.5256	0.613608
0.255185	0.115577	2.85776	0.0603438
0.215185	0.139068	4.28142	0.0669773
0.296667	0.100109	2.24697	0.00470296
0.138148	0.302206	13.9727	0.325215
0.0596296	0.828243	1.14355	0.661633
0.336667	0.0875475	1.73182	0.0144613
0.178148	0.182322	6.8473	0.129808
0.0966667	0.639263	11.7727	0.609935
0.256667	0.113609	2.931	0.0225273
0.216667	0.141778	4.18818	0.103406
0.298148	0.09903	2.16305	0.0477357
0.13963	0.292671	13.5746	0.31477
0.0611111	0.823485	1.31851	0.661048
0.17963	0.183339	6.77947	0.142948
0.338148	0.0866917	1.72307	0.000967503
0.0981481	0.624677	12.9117	0.60248
0.258148	0.113996	2.87859	0.0406052
0.218148	0.136618	4.0908	0.0514369
0.29963	0.09904	2.17267	0.0371765
0.141111	0.282907	13.2022	0.289903
0.0625926	0.820151	1.38174	0.660787
0.181111	0.178293	6.50351	0.132718
0.33963	0.087175	1.73059	0.00266869
0.0996296	0.609091	14.0464	0.595151
0.25963	0.111663	2.76897	0.0311604
0.0640741	0.815449	1.71476	0.659804
0.301111	0.0972775	2.13082	0.0342058
0.142593	0.278547	13.0512	0.283686
0.21963	0.137336	4.04263	0.0702927
0.182593	0.174599	6.30796	0.109929
0.341111	0.0861558	1.66724	0.0227043
0.101111	0.598815	14.5372	0.589968
0.261111	0.11429	2.85707	0.0446112
0.0655556	0.810413	1.81641	0.659307
0.144074	0.272137	12.285	0.278441
0.302593	0.0974208	2.09937	0.0487887
0.221111	0.134496	4.03504	0.0535887
0.184074	0.171727	6.01898	0.132655
0.342593	0.0862342	1.6818	0.0142291
0.102593	0.585987	15.0475	0.583196
0.262593	0.112087	2.79007	0.049336
0.067037	0.80738	1.70872	0.659254
0.145556	0.265645	12.0222	0.271074
0.304074	0.0971558	2.09645	0.0226474
0.222593	0.134796	3.84846	0.0853048
0.185556	0.171528	6.14688	0.11595
0.344074	0.0873908	1.75847	0.00923689
0.104074	0.57278	16.0259	0.574875
0.0685185	0.800124	2.06444	0.658042
0.264074	0.110912	2.70977	0.035343
0.147037	0.26028	11.6312	0.264225
0.305556	0.0962583	2.04964	0.0330124
0.187037	0.168261	5.83145	0.126835
0.224074	0.132487	3.81234	0.0555955
0.345556	0.086255	1.68788	0.0145713
0.105556	0.554348	16.2536	0.565136
0.265556	0.109121	2.68661	0.0437654
0.148519	0.256137	11.145	0.264516
0.307037	0.0947033	1.99359	0.0243118
0.188519	0.166478	5.73529	0.122787
0.225556	0.133684	3.9184	0.0708235
0.347037	0.0868967	1.63269	0.0660472
0.107037	0.540457	16.9236	0.556516
0.267037	0.109117	2.69522	0.0105954
0.308519	0.095705	2.0238	0.0318578
0.227037	0.131243	3.6688	0.0813079
0.348519	0.0855742	1.65647	0.014813
0.108519	0.524919	17.5172	0.546226
0.268519	0.109596	2.57024	0.0693125
0.228519	0.130585	3.65022	0.0814167
