p	(av_abs_m)	susceptibility	binder cumulant
0.07725	0.0909746	11.5711	0.0424274
0.410625	0.0275026	1.07431	0.00403388
0.16125	0.0513894	3.65565	0.0239797
0.24525	0.0375398	1.99048	-0.00221702
0.32925	0.0319691	1.47958	-0.00638285
0.079875	0.0884336	10.8995	0.0328437
0.41325	0.0266798	1.01946	0.0224487
0.163875	0.0497813	3.52143	0.0270041
0.247875	0.0373813	2.05196	-0.0204121
0.331875	0.031531	1.43437	0.0135785
0.0825	0.0857304	10.1068	0.0522107
0.415875	0.0269758	1.01317	0.0137461
0.1665	0.0490422	3.47359	-0.0365437
0.2505	0.0374918	1.95829	0.0364471
0.085125	0.0842355	9.69074	0.0404369
0.3345	0.0311795	1.35969	0.00348397
0.4185	0.0272485	1.06221	0.0290299
0.169125	0.0490286	3.37909	0.00482518
0.253125	0.0375491	2.08376	-0.0286284
0.08775	0.0805808	8.95288	0.0221056
0.337125	0.0310989	1.3975	0.00166809
0.421125	0.0271069	1.08926	-0.052516
0.17175	0.0484294	3.34759	0.0147256
0.25575	0.0374389	1.95612	0.0365215
0.090375	0.0783835	8.74182	0.0139888
0.33975	0.0306054	1.35948	-0.0187399
0.42375	0.0268226	1.00332	0.0296502
0.174375	0.0480037	3.10591	0.0436991
0.258375	0.0367243	1.88009	0.0234546
0.093	0.0786957	8.42781	0.0594565
0.342375	0.0305619	1.28739	0.0347925
0.426375	0.0267278	1.03671	-0.0133834
0.177	0.0467632	3.10762	0.0234358
0.261	0.0362773	1.88563	-0.0135842
0.095625	0.0752334	7.83914	0.0404979
0.345	0.0300997	1.27706	0.0028058
0.179625	0.046224	3.01523	0.0272151
0.429	0.0266491	0.99993	0.0318569
0.263625	0.035663	1.85947	-0.0405963
0.09825	0.0739653	7.82906	0.0203484
0.347625	0.0306554	1.28854	0.0403389
0.18225	0.0463011	3.08524	0.00645731
0.431625	0.0260552	0.990399	-0.0217948
0.26625	0.0358446	1.76192	0.0600474
0.100875	0.0727874	7.24741	0.0547343
0.35025	0.0306074	1.29733	0.0209546
0.184875	0.0457723	2.99729	0.00131399
0.43425	0.0265214	1.00801	-0.00454666
0.268875	0.036193	1.82953	0.0076314
0.1035	0.0702454	6.85152	0.0218858
0.352875	0.0301709	1.26719	0.00669612
0.1875	0.0455493	2.94031	0.0311976
0.436875	0.0261259	0.999324	-0.0356185
0.2715	0.0353781	1.78682	-0.00663292
0.106125	0.0702325	6.86816	0.0256876
0.3555	0.0301632	1.29679	0.00369009
0.190125	0.0440718	2.68739	0.0368529
0.4395	0.0266493	1.01021	0.000445825
0.274125	0.0350744	1.74764	0.0183863
0.10875	0.0681974	6.44715	0.0231012
0.358125	0.0299075	1.23934	0.0272894
0.19275	0.0438776	2.77478	-0.0011001
0.442125	0.0259539	0.981252	-0.00579097
0.27675	0.0355616	1.73893	0.0538751
0.111375	0.0681242	6.54902	0.0170279
0.195375	0.0447429	2.73605	0.0342941
0.36075	0.029876	1.24814	0.0152887
0.44475	0.0260795	0.952931	0.0455278
0.279375	0.0351882	1.76573	0.0346945
0.363375	0.0293874	1.22767	0.0121992
0.447375	0.0261803	0.97049	0.0182903
