p	(av_abs_m)	susceptibility	binder cumulant
0.123333	0.717903	7.10309	0.63853
0.0833333	0.863504	0.65036	0.663938
0.0448148	0.926141	0.206048	0.665879
0.283333	0.115226	2.89381	0.047905
0.203333	0.198736	7.85893	0.15927
0.243333	0.141344	4.23665	0.0722836
0.323333	0.100531	2.16902	0.0671565
0.164815	0.34851	16.1997	0.381053
0.124815	0.70978	7.46499	0.636313
0.0848148	0.859949	0.719254	0.663686
0.0462963	0.924784	0.209196	0.665864
0.284815	0.116086	3.00134	0.0218011
0.204815	0.191891	7.53188	0.139653
0.244815	0.141693	4.31759	0.0723252
0.324815	0.0987617	2.22206	0.0261024
0.166296	0.33847	16.041	0.366733
0.126296	0.704154	7.31714	0.635133
0.0477778	0.922034	0.217893	0.665824
0.0862963	0.856677	0.762756	0.663606
0.286296	0.114753	2.96531	0.0351326
0.206296	0.188023	7.35007	0.115887
0.246296	0.140049	4.171	0.0833749
0.326296	0.098565	2.16403	0.0463849
0.167778	0.327742	15.782	0.351481
0.127778	0.685285	9.10535	0.628374
0.0492593	0.919612	0.24374	0.665724
0.0877778	0.852971	0.818791	0.663293
0.287778	0.115637	2.90228	0.0487542
0.207778	0.191252	7.23396	0.158915
0.247778	0.137747	4.13145	0.0584848
0.327778	0.0972925	2.13638	0.00144753
0.169259	0.320758	15.1331	0.348321
0.129259	0.676672	9.69268	0.625104
0.0507407	0.91844	0.22931	0.665773
0.0892593	0.850264	0.828444	0.663141
0.289259	0.111804	2.77237	0.0541781
0.209259	0.188009	7.40943	0.120149
0.249259	0.139339	4.24852	0.0863314
0.170741	0.312115	14.6762	0.334315
0.130741	0.664595	10.2334	0.620793
0.329259	0.0973033	2.11734	0.0343003
0.0522222	0.915844	0.253597	0.665679
0.0907407	0.846782	0.875344	0.662952
0.290741	0.112906	2.77822	0.05365
0.210741	0.181707	6.67992	0.144288
0.250741	0.137	3.9955	0.100379
0.172222	0.310578	14.3854	0.336283
0.132222	0.652822	10.8559	0.616707
0.330741	0.0970617	2.11275	0.0373669
0.0537037	0.914119	0.254461	0.665672
0.0922222	0.842961	0.892365	0.662822
0.292222	0.11257	2.78918	0.0502692
0.212222	0.184039	6.7139	0.14398
0.252222	0.136531	3.95416	0.0662951
0.133704	0.634047	12.6674	0.605909
0.173704	0.293334	13.7036	0.31256
0.0551852	0.911868	0.27997	0.665576
0.332222	0.0965442	2.08158	0.0409034
0.0937037	0.840474	0.911392	0.662688
0.293704	0.111851	2.80636	0.0327738
0.213704	0.179862	6.65857	0.125114
0.253704	0.135083	3.9401	0.0785819
0.135185	0.62237	13.124	0.601453
0.175185	0.28938	13.7272	0.307632
0.0566667	0.909095	0.282869	0.66555
0.333704	0.0965533	2.1181	0.000745939
0.0951852	0.835112	1.08236	0.662166
0.295185	0.109438	2.65627	0.0317894
0.215185	0.178709	6.51844	0.128019
0.255185	0.133066	3.91896	0.0637541
0.136667	0.611378	13.3854	0.597511
0.176667	0.28049	12.8	0.291045
0.0581481	0.908078	0.27198	0.665587
0.335185	0.0951158	1.99018	0.0339413
0.0966667	0.831817	1.18963	0.661608
0.0596296	0.904524	0.309654	0.665432
0.296667	0.108662	2.65581	0.0267686
0.216667	0.173545	6.32181	0.114677
0.138148	0.59698	14.1474	0.590814
0.178148	0.272103	12.3335	0.277051
0.256667	0.133189	3.85307	0.0726988
0.336667	0.0952533	1.97052	0.0569692
0.0981481	0.828463	1.1402	0.661683
0.0611111	0.902454	0.326892	0.665363
0.13963	0.578099	15.4005	0.578067
0.17963	0.266839	12.0517	0.272893
0.298148	0.110594	2.68667	0.0546457
0.218148	0.172882	6.19099	0.108361
0.258148	0.132157	3.74934	0.0764816
0.0996296	0.823877	1.24299	0.661198
0.338148	0.0946425	2.02502	0.0400116
0.0625926	0.900643	0.322881	0.665371
0.181111	0.261383	11.7372	0.263498
0.141111	0.566236	16.0205	0.57245
0.21963	0.170722	6.10506	0.115621
0.29963	0.109412	2.64167	0.0396294
0.25963	0.129917	3.73656	0.02255
0.101111	0.819877	1.32993	0.660844
0.33963	0.0917842	1.98874	-0.0239563
0.0640741	0.897474	0.34135	0.665294
0.182593	0.254574	11.508	0.249953
0.142593	0.556328	16.1882	0.568498
0.261111	0.129246	3.63808	0.0656157
0.221111	0.168537	5.92519	0.111086
0.301111	0.107549	2.54152	0.0437776
0.102593	0.813239	1.61286	0.659789
0.341111	0.0939067	2.00317	0.0232647
0.0655556	0.895614	0.356907	0.665222
0.184074	0.251528	11.3323	0.238793
0.144074	0.53674	17.1292	0.554769
0.262593	0.127052	3.52955	0.0377714
0.222593	0.168225	5.91129	0.104124
0.302593	0.109476	2.62076	0.0664782
0.104074	0.809797	1.69717	0.659445
0.342593	0.0938475	2.00681	0.0304339
0.067037	0.892913	0.372262	0.665151
0.185556	0.24521	10.9311	0.234765
0.145556	0.519066	17.53	0.542951
0.264074	0.125252	3.56043	0.0396651
0.224074	0.164716	5.77482	0.0985883
0.304074	0.108506	2.61718	0.0495759
0.105556	0.803642	1.94798	0.658564
0.344074	0.0948683	1.99973	0.048142
0.0685185	0.891028	0.397406	0.66505
0.187037	0.236981	10.4158	0.220502
0.147037	0.504131	17.4818	0.533533
0.265556	0.128311	3.57861	0.0799374
0.225556	0.159729	5.36582	0.097186
0.305556	0.105493	2.48113	0.0409627
0.107037	0.799435	2.18922	0.658041
0.345556	0.0927225	1.92005	0.020873
0.188519	0.236272	10.3855	0.216667
0.148519	0.486364	18.3737	0.518485
0.267037	0.127309	3.48044	0.0572091
0.227037	0.158477	5.35156	0.1002
0.307037	0.104983	2.40172	0.0621073
0.108519	0.794357	2.4025	0.657008
0.347037	0.0918342	1.94655	0.00558372
0.268519	0.124533	3.40307	0.0576199
0.228519	0.160616	5.35316	0.109224
0.308519	0.106909	2.50665	0.0513531
0.348519	0.0916325	1.86934	0.0522428
