p	(av_abs_m)	susceptibility	binder cumulant
0.331875	0.0527044	1.36792	0.0386323
0.415875	0.0458129	1.06781	0.0285338
0.1665	0.082476	3.54947	0.000716976
0.085125	0.140445	9.42238	0.0912477
0.2505	0.0636653	2.01032	0.0374239
0.3345	0.0514489	1.32852	0.0184586
0.4185	0.0454369	1.0474	0.00773521
0.169125	0.0825458	3.46459	0.0118865
0.08775	0.13682	8.88745	0.0992676
0.253125	0.0624529	1.9174	0.0420391
0.337125	0.052004	1.3415	0.0216078
0.421125	0.0450582	1.0589	-0.0264461
0.17175	0.0805951	3.31843	0.0332595
0.090375	0.132239	8.77467	0.039528
0.25575	0.0602893	1.89751	-0.00168856
0.33975	0.0517031	1.36624	0.0135681
0.42375	0.0436058	0.993501	-0.0209874
0.174375	0.0794916	3.23941	0.0145568
0.093	0.130226	8.2582	0.0547572
0.258375	0.0615591	1.90108	0.0351821
0.342375	0.05174	1.35986	0.0198869
0.426375	0.0448782	0.993312	0.0171604
0.177	0.0793636	3.21655	0.0266235
0.095625	0.126081	7.64451	0.0782314
0.261	0.060952	1.88181	0.0273211
0.345	0.0503849	1.28279	-0.0123154
0.429	0.0448493	1.05158	0.000772372
0.179625	0.0782804	3.03028	0.0607798
0.09825	0.122699	7.41108	0.0517095
0.263625	0.0599902	1.85353	-0.00817275
0.347625	0.0510022	1.32165	0.00401149
0.18225	0.0761293	2.95165	0.0296038
0.431625	0.0449853	1.03253	0.00659286
0.100875	0.121776	7.28603	0.0731671
0.26625	0.0597756	1.78449	0.0474645
0.35025	0.0503524	1.3031	0.0121802
0.184875	0.0770791	2.99482	0.0219404
0.43425	0.0436431	0.960891	0.0162359
0.1035	0.117533	6.89654	0.0435946
0.268875	0.059684	1.78655	0.0317826
0.352875	0.0503142	1.321	-0.0241298
0.1875	0.076636	3.0182	0.0281316
0.436875	0.0437969	0.973675	0.033373
0.106125	0.116744	6.72482	0.0355806
0.2715	0.0593538	1.7385	0.0390472
0.3555	0.0498142	1.2729	0.0143353
0.190125	0.0767613	2.91152	0.0421268
0.10875	0.111483	6.32036	0.0442048
0.4395	0.0438836	0.981185	-0.0049154
0.274125	0.0597351	1.78637	0.014944
0.358125	0.0505004	1.29022	0.0324282
0.19275	0.0748387	2.91453	0.00265435
0.111375	0.111513	6.38363	0.0205011
0.442125	0.0435431	0.964716	0.0253874
0.27675	0.0584409	1.73886	0.0155692
0.36075	0.048684	1.23562	-0.0246167
0.195375	0.0739147	2.7096	0.00969076
0.44475	0.0440684	0.971316	0.0173706
0.279375	0.0578178	1.70684	0.00887357
0.363375	0.0485604	1.21034	0.0253925
0.447375	0.043868	0.995387	-0.0138879
