p	(av_abs_m)	susceptibility	binder cumulant
0.077125	0.892943	0.283735	0.66657
0.149625	0.735033	4.77494	0.664381
0.185875	0.168101	69.0747	0.153887
0.294625	0.0390859	4.25727	0.0147305
0.258375	0.0496312	6.64464	0.0549183
0.222125	0.0711365	13.6255	0.035132
0.0426875	0.934516	0.151814	0.666619
0.115188	0.833293	0.741719	0.666377
0.0789375	0.890436	0.30571	0.666562
0.151438	0.725978	5.44432	0.663993
0.187688	0.167681	66.023	0.183035
0.296438	0.0385623	4.08261	0.0285487
0.260188	0.0484156	6.50701	0.0103222
0.223938	0.0695691	13.5796	0.00431801
0.0445	0.93266	0.152732	0.666619
0.117	0.829793	0.778244	0.666361
0.08075	0.888138	0.314007	0.666558
0.15325	0.71504	7.25726	0.663073
0.1895	0.155354	56.5068	0.184463
0.29825	0.0379944	4.15184	-0.0333698
0.262	0.0478154	6.41703	-0.0111779
0.22575	0.0680778	12.758	0.0273488
0.0463125	0.930612	0.158533	0.666617
0.118813	0.826112	0.847088	0.666331
0.0825625	0.88563	0.3182	0.666556
0.155063	0.703137	10.5452	0.661645
0.191313	0.137158	49.7506	0.0930343
0.300063	0.0380759	4.03179	-0.0137849
0.263813	0.0471636	6.0326	0.0221316
0.227563	0.0679009	12.4432	0.0388819
0.048125	0.928412	0.168465	0.666614
0.120625	0.822104	0.917185	0.6663
0.084375	0.882957	0.343686	0.666547
0.156875	0.69176	10.3339	0.661362
0.193125	0.129078	42.6476	0.12207
0.301875	0.0373141	3.77287	0.0241308
0.265625	0.0467718	5.98009	0.0251591
0.229375	0.0634182	11.3149	0.0133754
0.0499375	0.926209	0.168706	0.666613
0.122438	0.818694	0.958046	0.666281
0.0861875	0.880441	0.359197	0.666541
0.158688	0.678338	13.33	0.65967
0.194938	0.128562	40.7087	0.14439
0.303687	0.0375135	3.97487	-0.00183416
0.267438	0.0465718	5.90929	0.00509831
0.231188	0.0635064	11.1264	0.0227493
0.05175	0.924326	0.176345	0.666611
0.12425	0.814086	1.03566	0.666246
0.088	0.877816	0.357605	0.666541
0.1605	0.654252	31.4401	0.653401
0.19675	0.11808	37.5656	0.0612695
0.3055	0.0361301	3.5699	0.0217449
0.26925	0.0451329	5.70105	0.000312664
0.233	0.0630366	11.1937	0.0164589
0.0535625	0.922111	0.188065	0.666607
0.126063	0.810337	1.08669	0.666221
0.0898125	0.875498	0.377904	0.666533
0.162313	0.635268	34.6072	0.649728
0.198563	0.112279	32.9546	0.0764485
0.307313	0.0360045	3.59915	0.0129624
0.271063	0.0453071	5.70936	-0.0028746
0.234813	0.0615973	10.2749	0.031908
0.055375	0.919952	0.187679	0.666606
0.127875	0.805867	1.26057	0.666147
0.091625	0.872649	0.396452	0.666525
0.164125	0.600959	65.8263	0.636521
0.200375	0.107829	31.7073	0.0331414
0.309125	0.0362065	3.5767	0.0321073
0.272875	0.0446693	5.48698	0.0463163
0.236625	0.0597927	9.69061	0.00964834
0.0571875	0.917878	0.194734	0.666604
0.129688	0.802013	1.25083	0.666143
0.0934375	0.870053	0.42057	0.666516
0.165938	0.586144	54.9583	0.63684
0.202188	0.101855	28.5294	0.0484001
0.310938	0.0362163	3.5137	0.0354404
0.274688	0.0436419	5.36933	-0.0203173
0.238438	0.0584736	9.4852	0.00930931
0.059	0.915622	0.205188	0.6666
0.1315	0.796932	1.41769	0.666066
0.09525	0.867155	0.426891	0.666513
0.16775	0.538305	98.7927	0.612626
0.204	0.0995235	26.982	0.0307168
0.31275	0.0349714	3.43184	0.0122785
0.2765	0.0430112	5.2951	-0.0104607
0.24025	0.0573446	9.2726	-0.0174056
0.0608125	0.913511	0.217813	0.666596
0.133313	0.79233	1.53186	0.666012
0.0970625	0.86476	0.461712	0.666499
0.169563	0.504522	112.592	0.594722
0.205813	0.0967276	24.6711	0.0664181
0.314563	0.0355356	3.62875	-0.0104955
0.278313	0.0428402	5.16187	-0.00708719
0.242063	0.0564992	8.86945	0.0135217
0.062625	0.91141	0.221195	0.666594
0.135125	0.787504	1.70857	0.665931
0.098875	0.86175	0.46765	0.666496
0.171375	0.4568	130.887	0.567685
0.207625	0.091998	22.8398	0.0552096
0.316375	0.0342837	3.28356	-0.0109259
0.280125	0.0429068	5.08147	-0.005987
0.243875	0.054439	8.15804	0.013273
0.0644375	0.909195	0.224332	0.666593
0.136938	0.782255	1.85464	0.665857
0.100688	0.858664	0.49766	0.666483
0.173188	0.372876	154.305	0.484794
0.209438	0.089285	22.6937	-0.0188972
0.318188	0.034179	3.23929	0.0268745
0.281938	0.0418729	4.95241	-0.0382821
0.245688	0.0550988	8.4521	0.0155724
