p	(av_abs_m)	susceptibility	binder cumulant
0.204	0.0598565	9.93702	0.0294711
0.24025	0.044489	5.6902	-0.0524706
0.2765	0.0368924	3.77545	-0.0141785
0.31275	0.0317207	2.79083	0.00881632
0.0608125	0.860816	0.484087	0.666489
0.0970625	0.790408	1.66768	0.665959
0.133313	0.511393	113.819	0.599827
0.169563	0.100986	27.5118	0.054851
0.205813	0.0594939	9.71373	0.00553676
0.278313	0.0364985	3.67422	0.0228793
0.242063	0.0453186	5.67417	0.0208688
0.314563	0.0308732	2.71826	-0.031222
0.062625	0.858229	0.506075	0.66648
0.098875	0.78552	1.84556	0.665871
0.135125	0.466769	128.198	0.571439
0.171375	0.0943127	23.7184	0.0451336
0.207625	0.0568366	8.93063	0.0167325
0.280125	0.0365144	3.63103	0.0265926
0.243875	0.0427351	5.20647	-0.0151763
0.316375	0.0311301	2.76897	-0.0200505
0.0644375	0.855569	0.506168	0.666479
0.100688	0.780861	1.9471	0.665815
0.136938	0.401002	156.303	0.517876
0.173188	0.0929493	23.805	0.0228188
0.209438	0.0569368	9.01028	-0.0071297
0.281938	0.0362239	3.68928	-0.0151883
0.245688	0.0438101	5.28793	-0.00529128
0.318188	0.0306843	2.56044	0.0209301
