p	(av_abs_m)	susceptibility	binder cumulant
0.14025	0.0757872	8.05227	0.0315403
0.22425	0.0487438	3.29016	0.00733406
0.30825	0.0379507	2.05117	-0.00440037
0.39225	0.0305	1.40593	-0.0628647
0.058875	0.437075	82.9323	0.53421
0.142875	0.0748544	8.13511	0.00650321
0.226875	0.0478974	3.22253	0.0186143
0.310875	0.0365645	1.93481	-0.00882924
0.394875	0.0309434	1.33047	0.023463
0.0615	0.383304	88.3632	0.482375
0.1455	0.0737464	7.73428	0.00333222
0.2295	0.0470469	3.09121	0.000284187
0.3135	0.0365781	1.95249	0.00800625
0.3975	0.0306645	1.34123	0.0031488
0.064125	0.346997	84.097	0.441415
0.148125	0.0723773	7.45374	0.00511651
0.232125	0.046309	3.11162	0.0237423
0.316125	0.0362642	1.88049	0.0113044
0.400125	0.0299678	1.26434	-0.00152976
0.06675	0.2916	74.8319	0.365292
0.15075	0.0695402	6.66068	0.04649
0.23475	0.0463707	3.03457	0.0141582
0.31875	0.035168	1.76733	0.0153985
0.40275	0.0300059	1.28866	0.0259167
0.069375	0.272654	69.5361	0.340927
0.153375	0.0710062	7.1256	0.0444356
0.237375	0.0458998	2.95297	0.0265146
0.321375	0.0361758	1.85422	0.0101827
0.405375	0.0299869	1.26563	0.014333
0.072	0.251903	64.6844	0.303279
0.156	0.0686083	6.7298	0.0194168
0.24	0.0456038	2.94247	0.00335514
0.324	0.0361618	1.80935	0.044516
0.074625	0.226706	55.8501	0.26085
0.408	0.029768	1.24793	0.0153701
0.158625	0.0678091	6.44913	0.0317872
0.242625	0.044733	2.83372	0.0163635
0.326625	0.0350571	1.81514	0.000863809
0.07725	0.200573	47.7428	0.212305
0.410625	0.030004	1.27705	-0.00139592
0.16125	0.0655782	6.12889	0.0387829
0.24525	0.0450648	2.98295	-0.0321332
0.32925	0.0354531	1.77248	0.00584138
0.079875	0.186472	43.0958	0.168685
0.41325	0.0293554	1.25592	-0.0206018
0.163875	0.0643602	5.75911	0.00985946
0.247875	0.0441888	2.69207	0.0538346
0.331875	0.035264	1.79456	-0.0125076
0.0825	0.172543	37.4912	0.143188
0.415875	0.0298256	1.24268	0.0213615
0.1665	0.0640618	5.62078	0.0456924
0.2505	0.0442682	2.86989	-0.034208
0.3345	0.0348478	1.72673	-0.0157909
0.085125	0.167491	35.7352	0.151591
0.4185	0.0294917	1.24182	-0.0123327
0.169125	0.0640334	5.72114	0.0154417
0.253125	0.0431214	2.59526	0.0182437
0.08775	0.154156	30.1532	0.1286
0.337125	0.0345576	1.69392	0.0277272
0.421125	0.0291875	1.21462	-0.0120464
0.17175	0.0608744	5.32015	-0.011698
0.25575	0.0430445	2.65849	-0.0102951
0.090375	0.144981	27.4988	0.117166
0.33975	0.0342643	1.65943	0.00155727
0.42375	0.0289112	1.21469	-0.0324695
0.174375	0.0613054	5.26602	0.0180194
0.258375	0.0427101	2.53077	0.015874
0.093	0.140747	25.7878	0.11014
0.342375	0.0336152	1.64272	-0.0151561
0.426375	0.028932	1.16828	0.0192118
0.177	0.0613237	5.51455	-0.0418052
0.261	0.0425675	2.65196	-0.0448287
0.095625	0.129519	22.4775	0.0864419
0.345	0.0344531	1.63055	0.046603
0.429	0.0289315	1.21151	-0.0668137
0.179625	0.0586946	4.83553	0.015604
0.263625	0.0421346	2.51834	0.0206847
0.09825	0.126295	21.7666	0.0678539
0.347625	0.0336078	1.63543	0.00384715
0.18225	0.0576083	4.74843	0.00213207
0.431625	0.029041	1.16126	-0.0175399
0.26625	0.0418656	2.49355	0.0197934
0.100875	0.119716	20.1588	0.0558624
0.35025	0.0334555	1.57201	0.0325467
0.184875	0.0577424	4.60952	0.0322097
0.43425	0.0286232	1.18197	0.00916253
0.268875	0.041464	2.43645	0.0365546
0.1035	0.117958	18.5042	0.0758901
0.352875	0.0327541	1.58206	-0.0286501
0.1875	0.0588154	4.72287	0.0470897
0.436875	0.0289373	1.1514	0.0282286
0.2715	0.0406469	2.37894	0.0161437
0.106125	0.111531	17.0304	0.0432362
0.3555	0.0337259	1.60003	0.0238101
0.190125	0.0554634	4.44128	0.00254366
0.4395	0.0285162	1.13672	0.00116245
0.274125	0.0404544	2.35781	-0.0274695
0.10875	0.10753	16.0006	0.0716461
0.358125	0.0325238	1.51849	0.0277083
0.19275	0.0552542	4.35705	0.0230238
0.442125	0.028304	1.16183	-0.0172291
0.111375	0.103877	15.0197	0.0471403
0.27675	0.0409243	2.29725	0.0468865
0.36075	0.0329456	1.55249	0.0241846
0.195375	0.053519	4.1821	-0.0227097
0.44475	0.0281619	1.12474	-0.00303714
0.279375	0.0392184	2.22249	0.00916399
0.363375	0.0330626	1.52985	0.011965
0.447375	0.0280696	1.13268	-0.00815221
