p	(av_abs_m)	susceptibility	binder cumulant
0.08775	0.312362	22.0559	0.352689
0.17175	0.123908	5.40928	0.0392292
0.25575	0.0867686	2.63971	0.0143367
0.33975	0.0701914	1.69294	0.0444306
0.090375	0.303478	21.2258	0.343818
0.42375	0.0584269	1.18074	0.0412894
0.174375	0.122965	5.117	0.0609633
0.258375	0.0859398	2.56825	0.00969802
0.342375	0.0704493	1.73224	0.0439574
0.093	0.286282	19.9313	0.323084
0.426375	0.0600262	1.25196	0.0382293
0.177	0.121275	4.95791	0.0514613
0.261	0.084215	2.56299	0.0137865
0.429	0.0581549	1.22414	-0.0125483
0.095625	0.276641	19.3316	0.309721
0.345	0.068807	1.6229	0.0307189
0.179625	0.12083	5.0072	0.0643892
0.263625	0.0845459	2.46038	0.0343379
0.431625	0.0579616	1.17894	0.00641599
0.09825	0.262639	17.7616	0.299171
0.347625	0.0686733	1.64563	0.0115221
0.18225	0.118559	4.91803	0.0493191
0.26625	0.0853779	2.59421	0.0242269
0.35025	0.0676883	1.58299	0.0618306
0.100875	0.252908	16.8875	0.280394
0.43425	0.0580499	1.16699	0.00250377
0.184875	0.118375	4.7379	0.0771095
0.268875	0.0840653	2.45886	0.0381913
0.352875	0.0661798	1.54201	0.0211285
0.436875	0.0585837	1.1875	0.0360514
0.1035	0.241861	16.1344	0.25036
0.1875	0.115008	4.52013	0.0616496
0.2715	0.0833773	2.44372	0.0140478
0.3555	0.0677786	1.64109	0.0296311
0.106125	0.234728	15.8175	0.225494
0.4395	0.0573094	1.15467	-0.0120136
0.190125	0.115185	4.60451	0.0523132
0.274125	0.0818624	2.4042	-0.0125993
0.10875	0.222039	14.4114	0.21103
0.358125	0.0675898	1.59426	0.0182018
0.442125	0.057145	1.1387	0.0345189
0.19275	0.11074	4.26663	0.0353563
0.27675	0.0814419	2.27254	0.0314354
0.111375	0.21785	13.7315	0.2152
0.36075	0.0669152	1.62642	-0.00508701
0.44475	0.0576128	1.19988	-0.0146103
0.195375	0.111658	4.06992	0.0862325
0.279375	0.0810061	2.36273	3.61914e-05
0.363375	0.0656224	1.53814	0.0125672
0.447375	0.0567968	1.1287	0.0356586
